# timestamp tx ty tz qx qy qz qw
1777562855.701143 0.896267 0.803779 0.195568 0.018268 -0.067198 0.024720 0.997266
1777562855.729767 0.896260 0.803815 0.195587 0.018130 -0.067289 0.024805 0.997260
1777562855.738736 0.896263 0.803834 0.195603 0.018034 -0.067244 0.024705 0.997268
1777562855.756105 0.896252 0.803762 0.195556 0.018271 -0.067294 0.024804 0.997257
1777562855.781661 0.896249 0.803829 0.195594 0.018213 -0.067274 0.024654 0.997264
1777562855.788507 0.896231 0.803803 0.195585 0.018133 -0.067337 0.024766 0.997258
1777562855.815747 0.896266 0.803768 0.195562 0.018360 -0.067257 0.024756 0.997260
1777562855.838512 0.896242 0.803808 0.195586 0.018165 -0.067300 0.024670 0.997262
1777562855.848116 0.896264 0.803827 0.195607 0.017999 -0.067363 0.024777 0.997258
1777562855.866438 0.896279 0.803802 0.195584 0.018167 -0.067288 0.024823 0.997259
1777562855.917536 0.896216 0.803772 0.195524 0.018196 -0.067260 0.024696 0.997264
1777562856.480233 0.896235 0.803787 0.195547 0.018025 -0.067218 0.024769 0.997268
1777562856.491861 0.896247 0.803818 0.195610 0.018014 -0.067353 0.024814 0.997258
1777562856.498956 0.896260 0.803821 0.195609 0.017984 -0.067254 0.024756 0.997267
1777562856.508754 0.896258 0.803790 0.195577 0.018141 -0.067364 0.024755 0.997256
1777562856.536474 0.896261 0.803800 0.195586 0.018043 -0.067282 0.024690 0.997265
1777562856.544712 0.896241 0.803802 0.195591 0.017969 -0.067239 0.024752 0.997268
1777562856.553577 0.896257 0.803821 0.195612 0.018081 -0.067338 0.024751 0.997259
1777562856.562335 0.896254 0.803793 0.195596 0.018066 -0.067316 0.024788 0.997260
1777562856.572361 0.896266 0.803776 0.195573 0.018133 -0.067178 0.024743 0.997269
1777562856.611932 0.896262 0.803771 0.195574 0.018039 -0.067259 0.024763 0.997265
1777562856.645262 0.896261 0.803823 0.195607 0.017903 -0.067284 0.024752 0.997266
1777562856.651112 0.896253 0.803819 0.195605 0.018029 -0.067098 0.024706 0.997278
1777562856.681005 0.896245 0.803782 0.195566 0.018181 -0.067317 0.024803 0.997258
1777562856.688821 0.896226 0.803780 0.195561 0.018152 -0.067329 0.024759 0.997258
1777562856.703648 0.896267 0.803839 0.195620 0.017843 -0.067270 0.024733 0.997269
1777562856.737630 0.896258 0.803780 0.195559 0.017997 -0.067324 0.024813 0.997260
1777562856.761630 0.896234 0.803808 0.195590 0.017863 -0.067459 0.024798 0.997254
1777562856.774080 0.896268 0.803814 0.195620 0.017895 -0.067223 0.024768 0.997270
1777562856.791961 0.896277 0.803794 0.195567 0.018046 -0.067314 0.024768 0.997261
1777562856.821135 0.896286 0.803839 0.195632 0.017838 -0.067343 0.024769 0.997263
1777562856.868331 0.896277 0.803822 0.195590 0.017885 -0.067303 0.024698 0.997266
1777562856.968616 0.896294 0.803827 0.195601 0.017832 -0.067316 0.024730 0.997266
1777562856.990498 0.896222 0.803797 0.195540 0.017913 -0.067429 0.024800 0.997255
1777562857.008884 0.896297 0.803857 0.195623 0.017886 -0.067330 0.024689 0.997265
1777562857.032721 0.896279 0.803814 0.195570 0.017986 -0.067376 0.024745 0.997259
1777562857.041160 0.896277 0.803817 0.195568 0.017932 -0.067344 0.024720 0.997262
1777562857.068600 0.896280 0.803847 0.195612 0.018002 -0.067298 0.024687 0.997265
1777562857.077074 0.896275 0.803820 0.195578 0.018060 -0.067255 0.024760 0.997265
1777562857.086639 0.896281 0.803806 0.195570 0.018018 -0.067398 0.024757 0.997256
1777562857.136660 0.896263 0.803838 0.195594 0.017928 -0.067363 0.024708 0.997261
1777562857.176728 0.896266 0.803848 0.195597 0.017920 -0.067395 0.024722 0.997259
1777562857.192901 0.896259 0.803848 0.195596 0.018037 -0.067388 0.024732 0.997257
1777562857.217925 0.896261 0.803794 0.195559 0.018002 -0.067538 0.024836 0.997245
1777562857.227239 0.896262 0.803818 0.195563 0.018029 -0.067415 0.024757 0.997255
1777562857.282236 0.896247 0.803818 0.195583 0.017958 -0.067425 0.024781 0.997255
1777562857.299950 0.896296 0.803849 0.195606 0.017943 -0.067286 0.024775 0.997265
1777562857.332685 0.896243 0.803798 0.195548 0.018127 -0.067469 0.024732 0.997250
1777562857.339425 0.896222 0.803817 0.195556 0.018003 -0.067438 0.024744 0.997254
1777562857.381528 0.896289 0.803844 0.195600 0.017892 -0.067306 0.024771 0.997264
1777562857.387976 0.896293 0.803851 0.195605 0.017932 -0.067362 0.024777 0.997260
1777562857.407997 0.896277 0.803795 0.195546 0.018040 -0.067357 0.024738 0.997259
1777562857.417166 0.896259 0.803805 0.195553 0.018076 -0.067349 0.024658 0.997261
1777562857.426964 0.896287 0.803838 0.195589 0.017855 -0.067424 0.024739 0.997258
1777562857.443144 0.896280 0.803816 0.195583 0.018009 -0.067353 0.024740 0.997260
1777562857.457522 0.896297 0.803832 0.195585 0.017930 -0.067264 0.024724 0.997268
1777562857.524214 0.896301 0.803839 0.195584 0.017913 -0.067278 0.024733 0.997267
1777562857.544797 0.896258 0.803791 0.195556 0.018022 -0.067448 0.024816 0.997251
1777562857.564610 0.896275 0.803845 0.195596 0.018035 -0.067193 0.024606 0.997273
1777562857.589431 0.896280 0.803803 0.195561 0.018087 -0.067271 0.024719 0.997264
1777562857.599108 0.896224 0.803776 0.195531 0.018039 -0.067342 0.024744 0.997260
1777562857.613878 0.896231 0.803805 0.195560 0.018030 -0.067343 0.024701 0.997261
1777562857.631366 0.896304 0.803822 0.195609 0.018017 -0.067393 0.024833 0.997255
1777562857.658024 0.896271 0.803821 0.195566 0.018042 -0.067390 0.024740 0.997257
1777562857.671636 0.896252 0.803816 0.195563 0.018117 -0.067552 0.024716 0.997245
1777562857.681291 0.896283 0.803826 0.195584 0.018025 -0.067385 0.024737 0.997257
1777562857.693270 0.896301 0.803815 0.195557 0.018026 -0.067431 0.024746 0.997254
1777562857.698316 0.896252 0.803777 0.195532 0.018099 -0.067402 0.024814 0.997253
1777562857.708203 0.896267 0.803815 0.195557 0.017914 -0.067418 0.024709 0.997258
1777562857.720371 0.896257 0.803832 0.195564 0.018015 -0.067416 0.024672 0.997257
1777562857.728696 0.896275 0.803846 0.195589 0.017840 -0.067305 0.024767 0.997265
1777562857.768958 0.896261 0.803828 0.195562 0.017956 -0.067292 0.024694 0.997266
1777562857.936100 0.896254 0.803826 0.195559 0.017934 -0.067225 0.024704 0.997271
1777562857.954717 0.896283 0.803813 0.195527 0.018024 -0.067252 0.024727 0.997267
1777562857.963182 0.896261 0.803839 0.195563 0.017909 -0.067391 0.024704 0.997260
1777562858.012035 0.896264 0.803843 0.195575 0.017915 -0.067457 0.024759 0.997254
1777562858.040216 0.896260 0.803833 0.195582 0.017871 -0.067300 0.024742 0.997266
1777562858.067731 0.896264 0.803806 0.195538 0.018081 -0.067295 0.024707 0.997263
1777562858.159659 0.896274 0.803813 0.195549 0.018031 -0.067296 0.024715 0.997264
1777562858.178404 0.896262 0.803837 0.195574 0.017856 -0.067521 0.024754 0.997251
1777562858.834094 0.896217 0.803833 0.195550 0.018017 -0.067442 0.024679 0.997255
1777562858.864328 0.896238 0.803839 0.195563 0.017998 -0.067370 0.024742 0.997259
1777562858.873002 0.896264 0.803819 0.195567 0.017964 -0.067528 0.024790 0.997248
1777562858.902601 0.896254 0.803800 0.195527 0.017957 -0.067468 0.024784 0.997252
1777562858.930894 0.896270 0.803833 0.195575 0.017819 -0.067487 0.024814 0.997252
1777562858.960534 0.896291 0.803813 0.195559 0.017978 -0.067410 0.024708 0.997257
1777562858.977944 0.896257 0.803825 0.195552 0.017888 -0.067525 0.024763 0.997250
1777562859.001641 0.896302 0.803821 0.195566 0.017885 -0.067336 0.024805 0.997262
1777562859.024942 0.896277 0.803826 0.195550 0.017949 -0.067416 0.024754 0.997256
1777562859.053123 0.896259 0.803828 0.195559 0.017840 -0.067552 0.024775 0.997249
1777562859.060096 0.896299 0.803835 0.195560 0.017885 -0.067358 0.024745 0.997262
1777562859.067048 0.896252 0.803791 0.195530 0.017940 -0.067491 0.024730 0.997252
1777562859.084553 0.896249 0.803849 0.195557 0.017955 -0.067355 0.024763 0.997260
1777562859.098009 0.896230 0.803814 0.195546 0.017971 -0.067457 0.024741 0.997253
1777562859.117301 0.896266 0.803821 0.195544 0.018033 -0.067353 0.024728 0.997260
1777562859.143606 0.896240 0.803826 0.195553 0.017900 -0.067540 0.024794 0.997248
1777562859.152800 0.896279 0.803838 0.195589 0.017846 -0.067373 0.024782 0.997260
1777562859.298996 0.896291 0.803834 0.195594 0.017932 -0.067410 0.024822 0.997255
1777562859.317156 0.896271 0.803800 0.195545 0.018013 -0.067453 0.024791 0.997252
1777562859.364238 0.896266 0.803795 0.195535 0.018020 -0.067500 0.024762 0.997249
1777562859.615285 0.896261 0.803800 0.195538 0.018027 -0.067460 0.024756 0.997252
1777562859.630775 0.896223 0.803808 0.195548 0.017906 -0.067634 0.024822 0.997241
1777562859.633435 0.896258 0.803828 0.195563 0.017915 -0.067476 0.024785 0.997252
1777562859.659534 0.896254 0.803793 0.195541 0.018011 -0.067518 0.024866 0.997246
1777562859.668223 0.896258 0.803792 0.195545 0.017960 -0.067356 0.024787 0.997259
1777562859.684605 0.896253 0.803845 0.195586 0.017869 -0.067613 0.024789 0.997244
1777562859.732496 0.896236 0.803831 0.195564 0.018023 -0.067518 0.024721 0.997249
1777562859.750982 0.896242 0.803828 0.195560 0.018023 -0.067560 0.024753 0.997245
1777562859.773272 0.896275 0.803807 0.195557 0.018033 -0.067565 0.024743 0.997245
1777562859.785696 0.896254 0.803817 0.195549 0.017993 -0.067542 0.024693 0.997248
1777562859.811904 0.896256 0.803822 0.195571 0.017902 -0.067389 0.024748 0.997259
1777562859.879514 0.896253 0.803819 0.195549 0.017857 -0.067520 0.024828 0.997249
1777562859.891057 0.896268 0.803786 0.195550 0.017779 -0.067509 0.024848 0.997251
1777562859.908256 0.896263 0.803811 0.195537 0.017909 -0.067638 0.024707 0.997243
1777562860.065439 0.896258 0.803828 0.195570 0.017960 -0.067587 0.024700 0.997246
1777562860.084889 0.896270 0.803811 0.195574 0.017905 -0.067664 0.024758 0.997240
1777562860.107690 0.896261 0.803783 0.195545 0.017913 -0.067628 0.024800 0.997241
1777562860.129355 0.896256 0.803834 0.195562 0.017871 -0.067477 0.024748 0.997254
1777562860.155617 0.896286 0.803821 0.195565 0.017956 -0.067525 0.024750 0.997249
1777562860.174822 0.896229 0.803770 0.195515 0.017948 -0.067668 0.024871 0.997236
1777562860.197138 0.896253 0.803849 0.195588 0.017789 -0.067579 0.024738 0.997249
1777562860.209331 0.896256 0.803802 0.195564 0.017910 -0.067624 0.024792 0.997242
1777562860.215214 0.896254 0.803794 0.195542 0.017972 -0.067465 0.024776 0.997252
1777562860.238116 0.896256 0.803798 0.195552 0.017844 -0.067612 0.024826 0.997243
1777562860.256282 0.896240 0.803828 0.195568 0.017860 -0.067675 0.024784 0.997240
1777562860.308222 0.896250 0.803797 0.195543 0.017933 -0.067448 0.024767 0.997254
1777562860.522015 0.896226 0.803785 0.195520 0.017981 -0.067409 0.024719 0.997257
1777562860.530456 0.896229 0.803795 0.195524 0.018021 -0.067518 0.024804 0.997247
1777562860.540798 0.896236 0.803812 0.195551 0.017864 -0.067623 0.024757 0.997244
1777562860.565593 0.896250 0.803827 0.195554 0.017850 -0.067560 0.024749 0.997248
1777562860.576615 0.896267 0.803797 0.195558 0.017950 -0.067446 0.024777 0.997254
1777562860.752827 0.896231 0.803774 0.195511 0.018058 -0.067527 0.024718 0.997248
1777562860.774525 0.896229 0.803823 0.195544 0.017891 -0.067595 0.024662 0.997248
1777562860.798877 0.896255 0.803810 0.195535 0.017901 -0.067558 0.024724 0.997248
1777562860.847954 0.896201 0.803793 0.195501 0.017965 -0.067569 0.024669 0.997248
1777562860.888096 0.896209 0.803799 0.195507 0.017903 -0.067619 0.024759 0.997243
1777562860.997661 0.896223 0.803821 0.195527 0.017913 -0.067570 0.024679 0.997248
1777562861.020641 0.896270 0.803812 0.195549 0.017841 -0.067470 0.024692 0.997256
1777562861.031693 0.896250 0.803803 0.195510 0.018044 -0.067493 0.024638 0.997252
1777562861.103698 0.896241 0.803803 0.195499 0.018045 -0.067433 0.024630 0.997256
1777562861.123960 0.896216 0.803822 0.195524 0.018029 -0.067578 0.024576 0.997248
1777562861.152311 0.896262 0.803808 0.195523 0.017938 -0.067417 0.024562 0.997261
1777562861.161590 0.896229 0.803798 0.195494 0.017900 -0.067462 0.024607 0.997258
1777562861.725476 0.896242 0.803793 0.195496 0.017907 -0.067431 0.024636 0.997259
1777562861.736525 0.896238 0.803787 0.195514 0.017911 -0.067497 0.024582 0.997256
1777562861.742302 0.896226 0.803807 0.195515 0.017913 -0.067481 0.024568 0.997257
1777562861.754040 0.896270 0.803849 0.195570 0.017778 -0.067513 0.024550 0.997258
1777562861.761788 0.896266 0.803824 0.195550 0.017792 -0.067513 0.024638 0.997255
1777562861.782464 0.896269 0.803812 0.195512 0.017949 -0.067550 0.024564 0.997252
1777562861.793747 0.896230 0.803796 0.195502 0.017976 -0.067586 0.024632 0.997247
1777562861.806347 0.896238 0.803818 0.195529 0.017841 -0.067554 0.024645 0.997252
1777562861.817327 0.896283 0.803854 0.195560 0.017882 -0.067501 0.024691 0.997253
1777562861.826499 0.896271 0.803799 0.195509 0.017918 -0.067567 0.024656 0.997249
1777562861.851137 0.896233 0.803831 0.195505 0.017974 -0.067452 0.024501 0.997260
1777562861.861620 0.896232 0.803820 0.195509 0.017894 -0.067627 0.024565 0.997248
1777562861.878734 0.896281 0.803863 0.195514 0.018020 -0.067471 0.024511 0.997257
1777562861.886914 0.896255 0.803809 0.195474 0.017993 -0.067432 0.024520 0.997260
1777562861.894978 0.896229 0.803794 0.195459 0.017981 -0.067547 0.024599 0.997251
1777562861.913220 0.896265 0.803864 0.195538 0.017831 -0.067636 0.024552 0.997249
1777562861.922210 0.896242 0.803826 0.195501 0.017874 -0.067651 0.024648 0.997244
1777562861.944823 0.896279 0.803820 0.195500 0.017990 -0.067601 0.024573 0.997248
1777562861.969158 0.896234 0.803865 0.195508 0.017925 -0.067751 0.024573 0.997239
1777562861.978195 0.896250 0.803855 0.195529 0.017919 -0.067647 0.024556 0.997246
1777562861.984510 0.896269 0.803835 0.195536 0.017855 -0.067694 0.024713 0.997240
1777562862.009104 0.896250 0.803812 0.195478 0.018067 -0.067701 0.024574 0.997239
1777562862.012137 0.896233 0.803808 0.195475 0.018144 -0.067633 0.024520 0.997244
1777562862.029593 0.896236 0.803838 0.195516 0.017930 -0.067690 0.024623 0.997241
1777562862.042262 0.896256 0.803843 0.195528 0.017911 -0.067669 0.024609 0.997243
1777562862.048832 0.896287 0.803826 0.195515 0.017823 -0.067653 0.024652 0.997245
1777562862.069123 0.896239 0.803817 0.195483 0.017976 -0.067871 0.024663 0.997227
1777562862.079386 0.896235 0.803824 0.195501 0.017911 -0.067838 0.024618 0.997232
1777562862.094030 0.896238 0.803844 0.195507 0.018013 -0.067730 0.024542 0.997239
1777562862.097593 0.896238 0.803846 0.195500 0.018109 -0.067770 0.024642 0.997232
1777562862.120321 0.896254 0.803802 0.195473 0.018111 -0.067733 0.024625 0.997235
1777562862.131751 0.896215 0.803809 0.195474 0.018168 -0.067902 0.024676 0.997221
1777562862.157952 0.896235 0.803822 0.195478 0.018128 -0.067756 0.024640 0.997233
1777562862.180790 0.896244 0.803803 0.195462 0.018169 -0.067772 0.024606 0.997232
1777562862.210949 0.896253 0.803815 0.195488 0.018106 -0.067863 0.024632 0.997226
1777562862.408672 0.896280 0.803844 0.195509 0.018194 -0.067708 0.024614 0.997236
1777562862.428156 0.896245 0.803789 0.195445 0.018291 -0.067820 0.024618 0.997226
1777562862.450434 0.896227 0.803847 0.195469 0.018311 -0.067743 0.024563 0.997232
1777562862.478375 0.896264 0.803818 0.195449 0.018158 -0.067831 0.024580 0.997229
1777562862.506481 0.896258 0.803881 0.195504 0.018115 -0.067783 0.024608 0.997232
1777562862.528011 0.896287 0.803873 0.195516 0.018149 -0.067802 0.024543 0.997232
1777562862.550851 0.896278 0.803854 0.195460 0.018288 -0.067796 0.024588 0.997229
1777562862.568460 0.896249 0.803835 0.195468 0.018240 -0.067889 0.024639 0.997222
1777562862.577947 0.896256 0.803856 0.195490 0.018208 -0.067870 0.024600 0.997225
1777562862.635080 0.896269 0.803853 0.195487 0.018275 -0.067934 0.024532 0.997221
1777562862.656016 0.896260 0.803815 0.195440 0.018311 -0.067889 0.024553 0.997223
1777562862.691765 0.896245 0.803837 0.195456 0.018257 -0.068011 0.024541 0.997216
1777562862.694996 0.896238 0.803852 0.195470 0.018221 -0.067896 0.024592 0.997223
1777562863.154411 0.896275 0.803840 0.195476 0.018225 -0.067904 0.024622 0.997221
1777562863.161795 0.896285 0.803824 0.195467 0.018235 -0.067890 0.024551 0.997224
1777562863.171517 0.896252 0.803833 0.195456 0.018315 -0.067970 0.024541 0.997217
1777562863.199654 0.896266 0.803844 0.195495 0.018112 -0.067934 0.024656 0.997221
1777562863.225444 0.896247 0.803819 0.195419 0.018474 -0.067731 0.024525 0.997231
1777562863.249997 0.896246 0.803869 0.195481 0.018211 -0.067821 0.024472 0.997231
1777562863.679789 0.896261 0.803840 0.195453 0.018144 -0.067897 0.024615 0.997224
1777562863.688826 0.896252 0.803828 0.195457 0.018296 -0.067876 0.024579 0.997223
1777562863.698091 0.896225 0.803814 0.195429 0.018348 -0.067826 0.024551 0.997226
1777562863.708519 0.896228 0.803812 0.195410 0.018335 -0.068002 0.024593 0.997213
1777562863.737142 0.896267 0.803861 0.195488 0.018275 -0.067740 0.024508 0.997235
1777562863.745288 0.896272 0.803841 0.195456 0.018367 -0.067754 0.024563 0.997231
1777562863.754869 0.896240 0.803826 0.195410 0.018452 -0.067887 0.024524 0.997221
1777562863.764048 0.896203 0.803815 0.195396 0.018415 -0.067942 0.024554 0.997217
1777562863.772443 0.896223 0.803830 0.195429 0.018367 -0.068061 0.024584 0.997209
1777562863.800231 0.896213 0.803826 0.195407 0.018538 -0.067831 0.024501 0.997224
1777562863.808456 0.896229 0.803812 0.195408 0.018420 -0.067870 0.024554 0.997222
1777562863.830397 0.896193 0.803831 0.195416 0.018549 -0.068031 0.024609 0.997207
1777562863.841322 0.896215 0.803849 0.195435 0.018363 -0.068009 0.024650 0.997211
1777562863.864780 0.896225 0.803799 0.195393 0.018492 -0.067859 0.024604 0.997220
1777562863.912141 0.896217 0.803830 0.195397 0.018452 -0.068040 0.024595 0.997209
1777562864.126761 0.896211 0.803844 0.195399 0.018376 -0.067916 0.024522 0.997220
1777562864.136875 0.896220 0.803870 0.195439 0.018360 -0.067955 0.024578 0.997217
1777562864.143850 0.896205 0.803846 0.195437 0.018394 -0.068001 0.024647 0.997211
1777562864.172038 0.896213 0.803794 0.195377 0.018528 -0.068008 0.024624 0.997209
1777562864.195371 0.896199 0.803860 0.195433 0.018468 -0.067949 0.024600 0.997215
1777562864.217564 0.896225 0.803830 0.195422 0.018402 -0.067919 0.024594 0.997218
1777562864.247673 0.896212 0.803822 0.195409 0.018258 -0.068062 0.024694 0.997208
1777562864.258440 0.896208 0.803862 0.195449 0.018232 -0.067946 0.024635 0.997218
1777562864.266821 0.896216 0.803851 0.195432 0.018251 -0.067912 0.024695 0.997219
1777562864.274832 0.896213 0.803816 0.195400 0.018387 -0.067957 0.024665 0.997214
1777562864.295084 0.896197 0.803817 0.195405 0.018334 -0.067952 0.024633 0.997216
1777562864.304879 0.896207 0.803812 0.195427 0.018229 -0.068022 0.024715 0.997211
1777562864.324199 0.896222 0.803857 0.195434 0.018190 -0.068028 0.024665 0.997213
1777562864.370714 0.896208 0.803845 0.195413 0.018176 -0.067906 0.024613 0.997222
1777562864.388273 0.896223 0.803836 0.195408 0.018261 -0.067996 0.024558 0.997216
1777562864.411495 0.896224 0.803877 0.195450 0.018091 -0.067999 0.024574 0.997219
1777562864.421531 0.896220 0.803856 0.195443 0.018093 -0.067963 0.024640 0.997219
1777562864.430062 0.896230 0.803819 0.195406 0.018262 -0.067880 0.024603 0.997223
1777562864.441531 0.896233 0.803821 0.195395 0.018231 -0.067907 0.024638 0.997221
1777562864.469310 0.896201 0.803858 0.195414 0.018190 -0.068066 0.024606 0.997211
1777562864.489290 0.896229 0.803857 0.195418 0.018167 -0.067900 0.024551 0.997225
1777562864.498889 0.896222 0.803813 0.195381 0.018313 -0.067955 0.024535 0.997219
1777562864.513865 0.896217 0.803828 0.195402 0.018122 -0.068003 0.024619 0.997217
1777562864.534806 0.896207 0.803857 0.195429 0.018062 -0.067888 0.024613 0.997226
1777562864.544093 0.896215 0.803844 0.195423 0.018175 -0.067909 0.024606 0.997222
1777562864.570075 0.896196 0.803811 0.195374 0.018408 -0.067974 0.024564 0.997215
1777562864.588024 0.896219 0.803881 0.195452 0.018202 -0.067906 0.024597 0.997222
1777562864.600929 0.896224 0.803887 0.195453 0.018179 -0.067967 0.024618 0.997218
1777562864.617512 0.896228 0.803850 0.195425 0.018193 -0.067895 0.024682 0.997221
1777562864.627701 0.896228 0.803841 0.195418 0.018254 -0.067937 0.024685 0.997217
1777562864.680029 0.896200 0.803872 0.195428 0.018223 -0.068059 0.024639 0.997211
1777562864.680499 0.896192 0.803867 0.195430 0.018210 -0.068024 0.024695 0.997212
1777562864.701245 0.896214 0.803823 0.195395 0.018247 -0.067952 0.024763 0.997214
1777562864.710760 0.896219 0.803823 0.195397 0.018315 -0.067882 0.024611 0.997222
1777562864.728450 0.896195 0.803827 0.195408 0.018359 -0.067954 0.024656 0.997215
1777562864.746102 0.896221 0.803862 0.195442 0.018201 -0.067842 0.024685 0.997225
1777562864.766521 0.896220 0.803818 0.195398 0.018199 -0.067900 0.024703 0.997220
1777562864.795587 0.896203 0.803850 0.195434 0.018195 -0.068074 0.024792 0.997206
1777562864.803260 0.896197 0.803847 0.195437 0.018108 -0.067979 0.024807 0.997214
1777562864.808676 0.896217 0.803842 0.195439 0.018178 -0.067848 0.024788 0.997222
1777562864.833750 0.896207 0.803816 0.195394 0.018197 -0.068068 0.024764 0.997207
1777562864.877207 0.896188 0.803849 0.195409 0.018170 -0.067973 0.024731 0.997215
1777562864.938054 0.896185 0.803845 0.195411 0.018213 -0.068007 0.024694 0.997213
1777562864.957362 0.896197 0.803818 0.195394 0.018194 -0.067901 0.024742 0.997219
1777562864.985073 0.896195 0.803845 0.195402 0.018148 -0.068078 0.024736 0.997208
1777562865.003459 0.896210 0.803838 0.195421 0.018054 -0.067935 0.024755 0.997219
1777562865.026504 0.896190 0.803802 0.195382 0.018255 -0.067981 0.024747 0.997213
1777562865.054749 0.896195 0.803859 0.195428 0.018130 -0.068042 0.024760 0.997210
1777562865.062562 0.896228 0.803842 0.195434 0.018028 -0.067863 0.024787 0.997224
1777562865.070823 0.896223 0.803827 0.195417 0.018115 -0.067932 0.024756 0.997218
1777562865.088889 0.896202 0.803836 0.195387 0.018183 -0.067894 0.024752 0.997220
1777562865.100923 0.896186 0.803832 0.195373 0.018146 -0.068028 0.024822 0.997210
1777562865.115704 0.896238 0.803896 0.195458 0.018030 -0.067893 0.024755 0.997222
1777562865.139423 0.896213 0.803831 0.195384 0.018194 -0.067877 0.024736 0.997221
1777562865.163842 0.896175 0.803866 0.195387 0.018196 -0.067927 0.024696 0.997219
1777562865.182593 0.896242 0.803882 0.195417 0.018025 -0.067823 0.024798 0.997226
1777562865.191062 0.896208 0.803845 0.195371 0.018228 -0.067905 0.024882 0.997215
1777562865.206103 0.896197 0.803878 0.195395 0.018226 -0.067955 0.024717 0.997216
1777562865.230475 0.896198 0.803893 0.195401 0.017996 -0.067965 0.024861 0.997216
1777562865.237900 0.896218 0.803903 0.195402 0.018011 -0.067825 0.024823 0.997226
1777562865.244768 0.896248 0.803896 0.195409 0.018112 -0.067778 0.024698 0.997230
1777562865.791719 0.896243 0.803892 0.195401 0.018101 -0.067865 0.024672 0.997225
1777562865.803832 0.896167 0.803858 0.195354 0.018061 -0.067890 0.024688 0.997224
1777562865.816417 0.896193 0.803902 0.195406 0.017974 -0.067933 0.024686 0.997223
1777562865.824714 0.896228 0.803914 0.195424 0.017888 -0.067897 0.024643 0.997228
1777562865.840139 0.896212 0.803892 0.195384 0.018036 -0.067944 0.024687 0.997221
1777562865.849186 0.896212 0.803871 0.195362 0.018176 -0.067765 0.024615 0.997232
1777562865.869686 0.896188 0.803894 0.195385 0.018103 -0.067953 0.024618 0.997220
1777562865.875949 0.896212 0.803901 0.195404 0.017973 -0.067933 0.024736 0.997221
1777562865.910381 0.896196 0.803871 0.195355 0.018241 -0.067854 0.024677 0.997223
1777562865.937917 0.896190 0.803901 0.195364 0.017968 -0.068008 0.024735 0.997216
1777562865.956775 0.896224 0.803897 0.195371 0.017957 -0.067867 0.024673 0.997228
1777562865.962556 0.896227 0.803898 0.195355 0.018107 -0.067851 0.024639 0.997227
1777562866.093758 0.896199 0.803877 0.195332 0.018178 -0.067942 0.024646 0.997219
1777562866.118640 0.896180 0.803899 0.195345 0.018041 -0.067951 0.024608 0.997222
1777562866.143176 0.896220 0.803901 0.195349 0.018049 -0.067917 0.024618 0.997224
1777562866.168096 0.896202 0.803892 0.195323 0.017997 -0.068091 0.024612 0.997213
1777562866.191748 0.896254 0.803949 0.195377 0.018098 -0.067910 0.024489 0.997227
1777562866.197853 0.896246 0.803897 0.195359 0.018189 -0.067896 0.024538 0.997225
1777562866.221317 0.896222 0.803918 0.195357 0.018186 -0.067877 0.024470 0.997228
1777562866.241569 0.896214 0.803923 0.195362 0.018044 -0.068100 0.024689 0.997210
1777562866.249071 0.896230 0.803936 0.195359 0.018136 -0.067915 0.024565 0.997224
1777562866.270785 0.896240 0.803891 0.195336 0.018249 -0.068058 0.024537 0.997213
1777562866.312874 0.896233 0.803950 0.195369 0.018091 -0.067982 0.024560 0.997220
1777562866.338190 0.896235 0.803951 0.195366 0.018149 -0.067942 0.024542 0.997222
1777562866.358655 0.896240 0.803937 0.195366 0.018136 -0.067951 0.024511 0.997223
1777562866.369142 0.896252 0.803922 0.195349 0.018184 -0.067942 0.024449 0.997224
1777562866.433193 0.896240 0.803915 0.195341 0.018246 -0.067830 0.024499 0.997229
1777562866.451098 0.896218 0.803950 0.195354 0.018119 -0.067880 0.024516 0.997228
1777562866.472828 0.896217 0.803923 0.195323 0.018255 -0.067820 0.024410 0.997232
1777562866.496842 0.896230 0.803924 0.195335 0.018190 -0.067821 0.024423 0.997233
1777562866.505933 0.896193 0.803918 0.195321 0.018241 -0.068130 0.024496 0.997209
1777562866.514179 0.896184 0.803945 0.195322 0.018233 -0.067980 0.024500 0.997219
1777562866.537017 0.896258 0.803948 0.195339 0.018173 -0.067843 0.024455 0.997231
1777562866.546350 0.896222 0.803922 0.195305 0.018290 -0.067937 0.024460 0.997222
1777562866.566550 0.896201 0.803942 0.195309 0.018185 -0.067966 0.024494 0.997221
1777562866.587387 0.896215 0.803946 0.195318 0.018229 -0.067890 0.024412 0.997227
1777562866.611464 0.896193 0.803912 0.195270 0.018342 -0.068034 0.024402 0.997216
1777562866.634515 0.896239 0.803976 0.195355 0.018061 -0.067887 0.024400 0.997231
1777562866.642657 0.896216 0.803952 0.195319 0.018140 -0.067855 0.024392 0.997232
1777562866.653219 0.896223 0.803935 0.195295 0.018305 -0.067850 0.024338 0.997231
1777562866.661089 0.896212 0.803920 0.195274 0.018337 -0.068045 0.024380 0.997216
1777562866.682727 0.896219 0.803977 0.195329 0.018086 -0.067925 0.024343 0.997229
1777562866.708221 0.896269 0.803974 0.195332 0.018200 -0.067823 0.024354 0.997234
1777562866.739117 0.896206 0.803967 0.195291 0.018083 -0.067935 0.024342 0.997229
