# timestamp tx ty tz qx qy qz qw
1777473694.401457 -0.530506 0.306416 0.186006 0.037553 0.010941 -0.028372 0.998832
1777473694.403181 -0.530506 0.306413 0.186009 0.037580 0.010966 -0.028383 0.998830
1777473694.409452 -0.530507 0.306413 0.186017 0.037522 0.010999 -0.028348 0.998833
1777473694.409660 -0.530508 0.306416 0.186021 0.037556 0.010951 -0.028360 0.998832
1777473694.411321 -0.530511 0.306412 0.186029 0.037521 0.010933 -0.028366 0.998833
1777473694.412792 -0.530506 0.306407 0.186027 0.037516 0.010911 -0.028376 0.998833
1777473694.413975 -0.530507 0.306409 0.186038 0.037461 0.010954 -0.028380 0.998835
1777473694.415311 -0.530505 0.306404 0.186028 0.037400 0.011043 -0.028391 0.998836
1777473694.416228 -0.530505 0.306408 0.186034 0.037412 0.011013 -0.028369 0.998836
1777473694.417356 -0.530506 0.306412 0.186041 0.037389 0.011056 -0.028394 0.998836
1777473694.422702 -0.530507 0.306417 0.186042 0.037394 0.011021 -0.028398 0.998836
1777473694.425036 -0.530507 0.306435 0.186045 0.037370 0.011047 -0.028324 0.998839
1777473694.426474 -0.530506 0.306435 0.186048 0.037355 0.011043 -0.028323 0.998840
1777473694.427600 -0.530507 0.306443 0.186046 0.037310 0.011004 -0.028345 0.998841
1777473694.428511 -0.530503 0.306440 0.186041 0.037363 0.010995 -0.028314 0.998840
1777473694.430318 -0.530498 0.306429 0.186039 0.037319 0.011038 -0.028387 0.998839
1777473694.431384 -0.530496 0.306430 0.186031 0.037331 0.011051 -0.028375 0.998839
1777473694.432769 -0.530494 0.306428 0.186032 0.037345 0.011023 -0.028371 0.998839
1777473694.434560 -0.530493 0.306434 0.186025 0.037384 0.011006 -0.028379 0.998837
1777473694.435891 -0.530494 0.306452 0.186023 0.037350 0.011049 -0.028306 0.998840
1777473694.446869 -0.530490 0.306460 0.186015 0.037378 0.011056 -0.028302 0.998839
1777473694.448071 -0.530496 0.306481 0.186031 0.037486 0.011150 -0.028333 0.998833
1777473694.449375 -0.530490 0.306475 0.186024 0.037473 0.011143 -0.028300 0.998835
1777473694.450447 -0.530488 0.306464 0.186017 0.037459 0.011202 -0.028374 0.998832
1777473694.451470 -0.530487 0.306467 0.186016 0.037485 0.011217 -0.028372 0.998831
1777473694.452641 -0.530480 0.306458 0.186008 0.037455 0.011197 -0.028355 0.998833
1777473694.453467 -0.530480 0.306466 0.186013 0.037435 0.011241 -0.028358 0.998833
1777473694.454313 -0.530459 0.306487 0.186034 0.037615 0.011027 -0.028349 0.998829
1777473694.455339 -0.530463 0.306491 0.186035 0.037594 0.011076 -0.028351 0.998829
1777473694.456308 -0.530458 0.306499 0.186041 0.037673 0.011105 -0.028377 0.998825
1777473694.463119 -0.530457 0.306507 0.186041 0.037696 0.011082 -0.028392 0.998824
1777473694.465013 -0.530465 0.306497 0.186030 0.037618 0.011210 -0.028401 0.998826
1777473694.466388 -0.530459 0.306500 0.186033 0.037674 0.011187 -0.028403 0.998824
1777473694.467745 -0.530457 0.306498 0.186032 0.037659 0.011195 -0.028386 0.998825
1777473694.477593 -0.530487 0.306406 0.186026 0.037717 0.011139 -0.028408 0.998822
